design,fold_id,held_out_group,model_id,family,train_rows,validation_rows,fit_seconds,inference_seconds,n,mae,rmse,bias,r2,precision_weighted_n,precision_weighted_mae,precision_weighted_rmse,precision_weighted_bias,precision_weighted_r2
leave_profile_out,leave_profile_out_P-V06,P-V06,B5_fixed_kalman,fixed_kalman,850,7,0.00043119999463669956,0.020611900006770156,7,2.9017019417281613,3.761360732313928,-1.8286095436561511,0.7653044347117232,7,2.865531883850961,3.714332018569024,-1.7903870204196362,0.7743122518877577
leave_profile_out,leave_profile_out_P-V06,P-V06,M1_ridge,ridge,850,7,0.027763500009314157,0.011598699988098815,7,4.258100150346343,4.712104492818383,1.974304753769983,0.6316635179531749,7,4.2523290806296306,4.725339930453957,2.045270519092875,0.6347311381717653
leave_profile_out,leave_profile_out_P-V06,P-V06,M2_extra_trees,extra_trees,850,7,0.4983907999994699,0.02030300001206342,7,3.0268083714214042,3.996653673946882,2.0156992493972266,0.7350231433576491,7,3.102324856217982,4.055728158441391,2.1180969370676865,0.7309182675730037
leave_zone_out,leave_zone_out_GEO_NE,GEO_NE,B1_persistence_last_rate,persistence,596,35,0.0004771999956574291,3.530000685714185e-05,35,6.235849199919468,10.589337298281313,-4.014647060469098,0.7215534513986785,35,5.244474216372741,8.451525621882453,-3.034357865351785,0.7573264607317232
leave_zone_out,leave_zone_out_GEO_NE,GEO_NE,B3_profile_robust_trend,profile_robust_trend,596,35,0.00089490000391379,0.00018649999401532114,35,7.0546086629055855,12.087473974802858,-5.10246948978959,0.6371932326573799,35,5.793208509712086,9.59043243755085,-3.9045823443498215,0.6875154284045475
leave_zone_out,leave_zone_out_GEO_NE,GEO_NE,B5_fixed_kalman,fixed_kalman,596,35,0.0006245999975362793,0.06500690001121257,35,5.508923269405597,10.2567428123673,-3.362096446910398,0.7387699060268044,35,4.456358009017709,8.050536454432724,-2.6164467561675835,0.7798078453786987
leave_zone_out,leave_zone_out_GEO_NE,GEO_NE,M1_ridge,ridge,596,35,0.026936800000839867,0.011685199991916306,35,10.639719496437412,14.088125746450075,5.568322194896441,0.5071545925981111,35,9.004208734318917,11.975276259721218,5.486417409781659,0.5127820486473278
leave_zone_out,leave_zone_out_GEO_NE,GEO_NE,M2_extra_trees,extra_trees,596,35,0.3969263999897521,0.020138100007898174,35,6.151008333553137,10.581820078910294,1.4699231086034594,0.7219486415382603,35,5.299356653355404,8.658708518714052,2.5351656863072836,0.7452827018312256
leave_zone_out,leave_zone_out_GEO_NW,GEO_NW,B1_persistence_last_rate,persistence,829,8,0.0004565999988699332,3.3499993151053786e-05,8,3.8452930532143186,4.298103473312663,-1.6457894380555937,0.8804947485896889,8,3.8596508472754065,4.318747454000085,-1.8214704487190414,0.8828599601026856
leave_zone_out,leave_zone_out_GEO_NW,GEO_NW,B3_profile_robust_trend,profile_robust_trend,829,8,0.0008399999933317304,0.00018390000332146883,8,4.45596472017159,4.823723902716143,-2.3064615958591093,0.8494786375562549,8,4.525844578670865,4.895727290112772,-2.3933080067674295,0.8494696101897999
leave_zone_out,leave_zone_out_GEO_NW,GEO_NW,B5_fixed_kalman,fixed_kalman,829,8,0.0004369999951450154,0.02239420000114478,8,3.344306978237298,4.082677363177541,-0.6415420549272381,0.8921740288503041,8,3.3677008803088073,4.0956009743854525,-0.8639759089804144,0.8946523079570654
leave_zone_out,leave_zone_out_GEO_NW,GEO_NW,M1_ridge,ridge,829,8,0.028487600007792935,0.011514099998748861,8,4.275864225200474,4.729775117103975,-2.732291030994934,0.8552847693660193,8,4.341588092919523,4.77969304847546,-2.9108032298864894,0.8565205297483056
leave_zone_out,leave_zone_out_GEO_NW,GEO_NW,M2_extra_trees,extra_trees,829,8,0.4983317000005627,0.020468299990170635,8,3.581214208035539,3.9883848992851054,0.0181287190753483,0.897097154708024,8,3.5583752256581453,3.9841772046294697,-0.183787521802796,0.9003064541816354
leave_zone_out,leave_zone_out_GEO_SE,GEO_SE,B1_persistence_last_rate,persistence,819,13,0.0004760000010719523,3.5599994589574635e-05,13,5.16887152614395,6.508944744987142,3.434866371365217,0.9744060123098738,13,5.487388139210047,6.97246138884595,3.5383869085708053,0.9695866862837377
leave_zone_out,leave_zone_out_GEO_SE,GEO_SE,B3_profile_robust_trend,profile_robust_trend,819,13,0.0008526000019628555,0.00023330000112764537,13,9.225147351382786,11.699131796819037,1.161984001669645,0.9173155095718272,13,9.570095462838905,12.114867034599257,0.8652178880978004,0.9081817925800475
leave_zone_out,leave_zone_out_GEO_SE,GEO_SE,B5_fixed_kalman,fixed_kalman,819,13,0.0004310000076657161,0.033416000005672686,13,6.311124152531767,7.546364847401679,3.5643203545908317,0.9655973114354851,13,6.924872083730603,8.356864209179134,2.7059043830483853,0.956310387122292
leave_zone_out,leave_zone_out_GEO_SE,GEO_SE,M1_ridge,ridge,819,13,0.029492100002244115,0.011148599995067343,13,7.947163832355888,9.203960857421448,6.62457553632781,0.9488240028865194,13,6.652279440173605,8.27486655810277,5.435588062086445,0.9571635468826006
leave_zone_out,leave_zone_out_GEO_SE,GEO_SE,M2_extra_trees,extra_trees,819,13,0.47860420000506565,0.02132559999881778,13,9.165299440278934,10.987759121723633,2.667426753616811,0.9270651578646161,13,8.85296478132444,11.003618775686881,2.4203199973108602,0.9242534987956722
leave_zone_out,leave_zone_out_GEO_SW,GEO_SW,B1_persistence_last_rate,persistence,489,74,0.00045590000809170306,3.509999078232795e-05,74,8.570370694679996,12.363446549379725,-3.8780656738692683,0.943017692127605,74,7.525147712521573,12.031683469893379,-4.852032886947804,0.9386698507788216
leave_zone_out,leave_zone_out_GEO_SW,GEO_SW,B3_profile_robust_trend,profile_robust_trend,489,74,0.0009267999994335696,0.00021090000518597662,74,13.083515937230919,18.35692327197411,-7.743969996842605,0.8743794446612765,74,11.990453398451809,18.04377410347574,-8.323513603481207,0.8620645207392328
leave_zone_out,leave_zone_out_GEO_SW,GEO_SW,B5_fixed_kalman,fixed_kalman,489,74,0.0004011999990325421,0.14077980000001844,74,10.04153171220918,15.874597318686659,-5.087589843501628,0.9060565816613473,74,9.861045605824527,16.683717164889934,-6.770071154839697,0.8820747344361649
leave_zone_out,leave_zone_out_GEO_SW,GEO_SW,M1_ridge,ridge,489,74,0.026122399998712353,0.011480000001029111,74,13.799054382722172,19.153965075342033,-7.814850722943187,0.8632339493629769,74,13.25138755378805,19.255752105978935,-9.387290700458351,0.8429122938434397
leave_zone_out,leave_zone_out_GEO_SW,GEO_SW,M2_extra_trees,extra_trees,489,74,0.34421429999929387,0.021453199995448813,74,23.79912362734474,37.9675169063961,-20.012156204233364,0.46261527984179807,74,21.365495921994594,35.366908208702924,-17.86255268679767,0.4700737706928886
