point_id,profile_id,point_type,feature,value,unit,provenance,standard_uncertainty,donor_distance_m,source_cell_id,model_feature_allowed,source_reference_year
P-V05-W006,P-V05,WORK,fill_density,0.669421494007111,1,C/R,0.08,19.07544803,G050-011979,True,2022
P-V05-W006,P-V05,WORK,fault_distance_m,690.538341650238,m,C/R,25,19.07544803,G050-011979,True,2022
P-V05-W006,P-V05,WORK,lithology,carnallite,category,D,,0,G050-011979,True,2022
P-V05-W006,P-V05,WORK,terrain_TRI_relative,0.0555555555555556,relative,C/R,0.1,19.07544803,G050-011979,True,2022
P-V05-W006,P-V05,WORK,terrain_roughness_relative,0.0967320261437908,relative,C/R,0.1,19.07544803,G050-011979,True,2022
P-V05-W007,P-V05,WORK,settlement_anchor_map_mm,1747.48858447489,mm,D,56.21232877,0,G050-011981,False,2022
P-V05-W007,P-V05,WORK,kzt,0.292178770949721,1,D,0.032,0,G050-011981,True,2022
P-V05-W007,P-V05,WORK,ko,0.387988826815642,1,D,0.014,0,G050-011981,True,2022
P-V05-W007,P-V05,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-011981,True,2022
P-V05-W007,P-V05,WORK,fill_density,0.727272748947144,1,C/R,0.08,7.731500851,G050-011981,True,2022
P-V05-W007,P-V05,WORK,fault_distance_m,688.616105239907,m,C/R,25,7.731500851,G050-011981,True,2022
P-V05-W007,P-V05,WORK,lithology,carnallite,category,R,,32.18920147,G050-011981,True,2022
P-V05-W007,P-V05,WORK,terrain_TRI_relative,0.0222222222222222,relative,C/R,0.1,7.731500851,G050-011981,True,2022
P-V05-W007,P-V05,WORK,terrain_roughness_relative,0.0326797385620915,relative,C/R,0.1,7.731500851,G050-011981,True,2022
P-V05-REF-B,P-V05,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-V05-REF-B,P-V05,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-V05-REF-B,P-V05,REF,ko,0.3,1,S_REF,,0,,True,2022
P-V05-REF-B,P-V05,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-V05-REF-B,P-V05,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-V05-REF-B,P-V05,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-V05-REF-B,P-V05,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-V05-REF-B,P-V05,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-V05-REF-B,P-V05,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-V06-REF-A,P-V06,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-V06-REF-A,P-V06,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-V06-REF-A,P-V06,REF,ko,0.3,1,S_REF,,0,,True,2022
P-V06-REF-A,P-V06,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-V06-REF-A,P-V06,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-V06-REF-A,P-V06,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-V06-REF-A,P-V06,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-V06-REF-A,P-V06,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-V06-REF-A,P-V06,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-V06-W001,P-V06,WORK,settlement_anchor_map_mm,0.0,mm,D,30,0,G050-014956,False,2022
P-V06-W001,P-V06,WORK,kzt,0.287803436749491,1,R,0.06950877302,34.42983138,G050-014956,True,2022
P-V06-W001,P-V06,WORK,ko,0.65,1,D,0.014,0,G050-014956,True,2022
P-V06-W001,P-V06,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-014956,True,2022
P-V06-W001,P-V06,WORK,fill_density,0.0,1,C/R,0.08,30.04908765,G050-014956,True,2022
P-V06-W001,P-V06,WORK,fault_distance_m,107.385324123165,m,C/R,25,30.04908765,G050-014956,True,2022
P-V06-W001,P-V06,WORK,lithology,sylvinite,category,D,,0,G050-014956,True,2022
P-V06-W001,P-V06,WORK,terrain_TRI_relative,,relative,C/R,0.1,30.04908765,G050-014956,True,2022
P-V06-W001,P-V06,WORK,terrain_roughness_relative,,relative,C/R,0.1,30.04908765,G050-014956,True,2022
P-V06-W002,P-V06,WORK,settlement_anchor_map_mm,196.34703196347,mm,D,32.94520548,0,G050-014957,False,2022
P-V06-W002,P-V06,WORK,kzt,0.288833427748755,1,R,0.07371321678,60.70760487,G050-014957,True,2022
P-V06-W002,P-V06,WORK,ko,0.65,1,D,0.014,0,G050-014957,True,2022
P-V06-W002,P-V06,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-014957,True,2022
P-V06-W002,P-V06,WORK,fill_density,0.0,1,C/R,0.08,19.93918599,G050-014957,True,2022
P-V06-W002,P-V06,WORK,fault_distance_m,66.0462325776325,m,C/R,25,19.93918599,G050-014957,True,2022
P-V06-W002,P-V06,WORK,lithology,sylvinite,category,D,,0,G050-014957,True,2022
P-V06-W002,P-V06,WORK,terrain_TRI_relative,0.138888888888889,relative,C/R,0.1,19.93918599,G050-014957,True,2022
P-V06-W002,P-V06,WORK,terrain_roughness_relative,0.445751633986928,relative,C/R,0.1,19.93918599,G050-014957,True,2022
P-V06-W003,P-V06,WORK,settlement_anchor_map_mm,176.712328767123,mm,D,32.65068493,0,G050-014958,False,2022
P-V06-W003,P-V06,WORK,kzt,0.288619801202108,1,R,0.08092177828,105.7611143,G050-014958,True,2022
P-V06-W003,P-V06,WORK,ko,0.65,1,D,0.014,0,G050-014958,True,2022
P-V06-W003,P-V06,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-014958,True,2022
P-V06-W003,P-V06,WORK,fill_density,0.0,1,C/R,0.08,13.15677055,G050-014958,True,2022
P-V06-W003,P-V06,WORK,fault_distance_m,24.7071410321003,m,C/R,25,13.15677055,G050-014958,True,2022
P-V06-W003,P-V06,WORK,lithology,sylvinite,category,R,,34.42983138,G050-014958,True,2022
P-V06-W003,P-V06,WORK,terrain_TRI_relative,,relative,C/R,0.1,13.15677055,G050-014958,True,2022
P-V06-W003,P-V06,WORK,terrain_roughness_relative,,relative,C/R,0.1,13.15677055,G050-014958,True,2022
P-V06-W004,P-V06,WORK,settlement_anchor_map_mm,196.34703196347,mm,D,32.94520548,0,G050-014961,False,2022
P-V06-W004,P-V06,WORK,kzt,0.287709497206704,1,D,0.032,0,G050-014961,True,2022
P-V06-W004,P-V06,WORK,ko,0.65,1,D,0.014,0,G050-014961,True,2022
P-V06-W004,P-V06,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-014961,True,2022
P-V06-W004,P-V06,WORK,fill_density,0.0,1,C/R,0.08,8.258199632,G050-014961,True,2022
P-V06-W004,P-V06,WORK,fault_distance_m,99.310133604496,m,C/R,25,8.258199632,G050-014961,True,2022
P-V06-W004,P-V06,WORK,lithology,sylvinite,category,D,,0,G050-014961,True,2022
P-V06-W004,P-V06,WORK,terrain_TRI_relative,0.322222222222222,relative,C/R,0.1,8.258199632,G050-014961,True,2022
P-V06-W004,P-V06,WORK,terrain_roughness_relative,0.580392156862745,relative,C/R,0.1,8.258199632,G050-014961,True,2022
P-V06-W005,P-V06,WORK,settlement_anchor_map_mm,298.763322176289,mm,R,66.97526644,50,G050-014963,False,2022
P-V06-W005,P-V06,WORK,kzt,0.287204137336672,1,R,0.08,100,G050-014963,True,2022
P-V06-W005,P-V06,WORK,ko,0.65,1,D,0.014,0,G050-014963,True,2022
P-V06-W005,P-V06,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-014963,True,2022
P-V06-W005,P-V06,WORK,fill_density,0.0,1,C/R,0.08,25.67592577,G050-014963,True,2022
P-V06-W005,P-V06,WORK,fault_distance_m,181.98831669556,m,C/R,25,25.67592577,G050-014963,True,2022
P-V06-W005,P-V06,WORK,lithology,sylvinite,category,D,,0,G050-014963,True,2022
P-V06-W005,P-V06,WORK,terrain_TRI_relative,0.183333333333333,relative,C/R,0.1,25.67592577,G050-014963,True,2022
P-V06-W005,P-V06,WORK,terrain_roughness_relative,0.128104575163399,relative,C/R,0.1,25.67592577,G050-014963,True,2022
P-V06-W006,P-V06,WORK,settlement_anchor_map_mm,157.077625570776,mm,D,32.35616438,0,G050-014965,False,2022
P-V06-W006,P-V06,WORK,kzt,0.285560762555294,1,R,0.08249122698,115.5701686,G050-014965,True,2022
P-V06-W006,P-V06,WORK,ko,0.65,1,D,0.014,0,G050-014965,True,2022
P-V06-W006,P-V06,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-014965,True,2022
P-V06-W006,P-V06,WORK,fill_density,0.0247933883219957,1,C/R,0.08,24.31778164,G050-014965,True,2022
P-V06-W006,P-V06,WORK,fault_distance_m,264.666499786624,m,C/R,25,24.31778164,G050-014965,True,2022
P-V06-W006,P-V06,WORK,lithology,replacement_rock_salt,category,R,,50,G050-014965,True,2022
P-V06-W006,P-V06,WORK,terrain_TRI_relative,0.0722222222222222,relative,C/R,0.1,24.31778164,G050-014965,True,2022
P-V06-W006,P-V06,WORK,terrain_roughness_relative,0.0601307189542484,relative,C/R,0.1,24.31778164,G050-014965,True,2022
P-V06-W007,P-V06,WORK,settlement_anchor_map_mm,157.077625570776,mm,D,32.35616438,0,G050-014966,False,2022
P-V06-W007,P-V06,WORK,kzt,0.284401919964887,1,R,0.08314253185,119.640824,G050-014966,True,2022
P-V06-W007,P-V06,WORK,ko,0.65,1,D,0.014,0,G050-014966,True,2022
P-V06-W007,P-V06,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-014966,True,2022
P-V06-W007,P-V06,WORK,fill_density,0.0413223132491112,1,C/R,0.08,9.352916935,G050-014966,True,2022
P-V06-W007,P-V06,WORK,fault_distance_m,290.249525183961,m,C/R,25,9.352916935,G050-014966,True,2022
P-V06-W007,P-V06,WORK,lithology,replacement_rock_salt,category,R,,80.94289744,G050-014966,True,2022
P-V06-W007,P-V06,WORK,terrain_TRI_relative,0.455555555555556,relative,C/R,0.1,9.352916935,G050-014966,True,2022
P-V06-W007,P-V06,WORK,terrain_roughness_relative,0.167320261437908,relative,C/R,0.1,9.352916935,G050-014966,True,2022
P-V06-REF-B,P-V06,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-V06-REF-B,P-V06,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-V06-REF-B,P-V06,REF,ko,0.3,1,S_REF,,0,,True,2022
P-V06-REF-B,P-V06,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-V06-REF-B,P-V06,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-V06-REF-B,P-V06,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-V06-REF-B,P-V06,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-V06-REF-B,P-V06,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-V06-REF-B,P-V06,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
