point_id,profile_label,figure_order,distance_label_as_printed_km,distance_value_from_label_km,method,observation_interval_label,source_pixel_x,source_pixel_y,signed_displacement_mm,digitization_envelope_half_width_mm,reading_status,reading_envelope_interpretation,source_file,source_sha256,pdf_page,provenance,eligible_as_t1_time_series,mapped_synthetic_point_id,input_table,input_row_number,input_table_sha256,origin_class,provenance_hash,reading_priority
SUP01-P6-LEVELING-2015_2016-005,6,5,0.500000000,0.500000000,leveling,2015-2016,212.500000000,147.500000000,0.900000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,6,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-006,6,6,,,leveling,2015-2016,237.500000000,173.500000000,-3.300000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,7,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-007,6,7,0.700000000,0.700000000,leveling,2015-2016,262.500000000,195.500000000,-6.900000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,8,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-008,6,8,,,leveling,2015-2016,287.500000000,201.500000000,-7.900000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,9,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-009,6,9,0.900000000,0.900000000,leveling,2015-2016,312.500000000,189.500000000,-5.900000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,10,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-010,6,10,,,leveling,2015-2016,337.500000000,202.500000000,-8.000000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,11,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-011,6,11,1.100000000,1.100000000,leveling,2015-2016,362.500000000,203.500000000,-8.200000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,12,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-012,6,12,,,leveling,2015-2016,387.500000000,219.500000000,-10.800000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,13,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-013,6,13,1.300000000,1.300000000,leveling,2015-2016,412.500000000,255.500000000,-16.600000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,14,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-014,6,14,,,leveling,2015-2016,437.500000000,282.500000000,-21.000000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,15,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-015,6,15,1.500000000,1.500000000,leveling,2015-2016,462.500000000,283.500000000,-21.100000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,16,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-016,6,16,,,leveling,2015-2016,487.500000000,323.500000000,-27.600000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,17,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-017,6,17,1.700000000,1.700000000,leveling,2015-2016,512.500000000,367.000000000,-34.600000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,18,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-018,6,18,,,leveling,2015-2016,537.500000000,424.000000000,-43.800000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,19,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-019,6,19,1.900000000,1.900000000,leveling,2015-2016,562.500000000,453.500000000,-48.600000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,20,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-020,6,20,,,leveling,2015-2016,587.500000000,448.000000000,-47.700000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,21,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-021,6,21,2.100000000,2.100000000,leveling,2015-2016,612.500000000,381.000000000,-36.900000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,22,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-022,6,22,,,leveling,2015-2016,637.500000000,315.000000000,-26.200000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,23,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-023,6,23,2.300000000,2.300000000,leveling,2015-2016,662.500000000,262.500000000,-17.700000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,24,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-024,6,24,,,leveling,2015-2016,687.500000000,204.500000000,-8.300000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,25,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-025,6,25,2.500000000,2.500000000,leveling,2015-2016,712.500000000,196.000000000,-7.000000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,26,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-026,6,26,,,leveling,2015-2016,737.500000000,175.500000000,-3.700000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,27,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-027,6,27,2.700000000,2.700000000,leveling,2015-2016,762.500000000,182.000000000,-4.700000000,1.300000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,28,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-028,6,28,,,leveling,2015-2016,787.500000000,172.500000000,-3.200000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,29,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-029,6,29,2.900000000,2.900000000,leveling,2015-2016,812.500000000,199.500000000,-7.500000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,30,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-030,6,30,,,leveling,2015-2016,837.500000000,163.000000000,-1.600000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,31,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-031,6,31,3.100000000,3.100000000,leveling,2015-2016,862.500000000,143.500000000,1.500000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,32,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-001,6,1,0.000000000,0.000000000,radar,2015-2016,112.500000000,157.500000000,-0.800000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,33,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-002,6,2,,,radar,2015-2016,137.500000000,158.500000000,-0.900000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,34,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-003,6,3,0.300000000,0.300000000,radar,2015-2016,162.500000000,176.500000000,-3.800000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,35,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-004,6,4,,,radar,2015-2016,187.500000000,212.500000000,-9.600000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,36,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-005,6,5,0.500000000,0.500000000,radar,2015-2016,212.500000000,186.000000000,-5.400000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,37,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-006,6,6,,,radar,2015-2016,237.500000000,218.500000000,-10.600000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,38,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-007,6,7,0.700000000,0.700000000,radar,2015-2016,262.500000000,261.500000000,-17.600000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,39,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-008,6,8,,,radar,2015-2016,287.500000000,264.000000000,-18.000000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,40,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-009,6,9,0.900000000,0.900000000,radar,2015-2016,312.500000000,297.000000000,-23.300000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,41,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-010,6,10,,,radar,2015-2016,337.500000000,291.500000000,-22.400000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,42,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-011,6,11,1.100000000,1.100000000,radar,2015-2016,362.500000000,252.000000000,-16.000000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,43,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-012,6,12,,,radar,2015-2016,387.500000000,252.500000000,-16.100000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,44,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-013,6,13,1.300000000,1.300000000,radar,2015-2016,412.500000000,229.500000000,-12.400000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,45,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-014,6,14,,,radar,2015-2016,437.500000000,239.500000000,-14.000000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,46,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-RADAR-2015_2016-015,6,15,1.500000000,1.500000000,radar,2015-2016,462.500000000,212.500000000,-9.600000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,47,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
